county_name,fips_code,total_tons,mean_partner_hhi,tons_quartile,unemployment_velocity,gdp_velocity_pct
"Meagher County, Montana",30059,539.1371594,0.03238858815319442,1,0.1333333333333333,0.018389580995674733
"Mineral County, Montana",30061,636.8095010000001,0.03151537427718294,1,0.06666666666666672,0.01389025523309832
"Missoula County, Montana",30063,10012.7901914,0.03438744639420411,4,0.2333333333333334,0.033734759004385814
"Musselshell County, Montana",30065,1621.4621564,0.04693482314549996,1,0.4333333333333333,0.07219453545894251
"Park County, Montana",30067,2423.1129823,0.03883425560841039,2,0.06666666666666672,-0.0005799040927846549
"Petroleum County, Montana",30069,389.3163841,0.031015210421051785,1,0.3,0.1788289485339711
"Phillips County, Montana",30071,1528.8298058,0.04677146062345042,1,0.16666666666666666,-0.004610794684024953
"Pondera County, Montana",30073,1708.4420516,0.04782495651545146,1,0.2666666666666666,0.0702207279395972
"Powder River County, Montana",30075,551.3474091999999,0.04019456470722689,1,-0.06666666666666672,0.06516022641173062
"Powell County, Montana",30077,1252.7980789,0.03716968443692617,1,0.3,0.07538193287255057
"Prairie County, Montana",30079,600.1160471000001,0.03491328686404433,1,-0.3,0.12387587999709691
"Ravalli County, Montana",30081,3565.8883434,0.03605138115702525,2,0.23333333333333325,0.03649845476233506
"Richland County, Montana",30083,3713.895673,0.03465559087517127,2,-0.03333333333333336,0.07329775877629378
"Roosevelt County, Montana",30085,1775.8965648999997,0.03885462731562239,1,0.16666666666666666,0.008862590282127172
"Rosebud County, Montana",30087,1279.8600601999997,0.0301184025683299,1,0.03333333333333336,0.05076720156832212
"Sanders County, Montana",30089,1689.4201237999998,0.039214506054807655,1,0.3333333333333333,0.020768523924841825
"Sheridan County, Montana",30091,3382.2992779,0.05213101228654367,2,0.3,-0.013982841965770152
"Silver Bow County, Montana",30093,5579.099468099999,0.039929405864980456,3,0.2333333333333334,0.017948972964235643
"Stillwater County, Montana",30095,2873.1345911999997,0.04778500283605604,2,0.4000000000000001,-0.16868823179202222
"Sweet Grass County, Montana",30097,1122.9630098,0.04144827623451308,1,0.4333333333333333,-0.11114618021248826
"Teton County, Montana",30099,1689.8976639,0.046641299696160946,1,0.06666666666666658,0.028634389075449677
"Toole County, Montana",30101,3798.7716067,0.056870078126605654,2,0.2666666666666666,0.08686286783389999
"Treasure County, Montana",30103,529.9865812,0.026192389873904806,1,0.09999999999999994,0.14316177790018822
"Valley County, Montana",30105,1622.7144182999998,0.04101770707317064,1,0.1333333333333333,-0.1307073253390157
"Wheatland County, Montana",30107,786.4548656,0.038917666456576475,1,0.5,0.014727015957028257
"Wibaux County, Montana",30109,560.2965598000001,0.03559604873341924,1,0.2333333333333334,-0.007469014281817043
"Yellowstone County, Montana",30111,38033.2067775,0.0500143398873705,4,0.2666666666666668,0.04178405472279964
"Adams County, Nebraska",31001,10551.143074,0.030522743198433643,4,0.2666666666666666,0.005942393598178719
"Antelope County, Nebraska",31003,4547.1814229,0.0287373859143217,3,0.20000000000000004,-0.0011879853997981118
"Arthur County, Nebraska",31005,620.0180490999999,0.044030662947109694,1,0.23333333333333325,0.11597633136094675
"Banner County, Nebraska",31007,648.349905,0.04212680680019982,1,0.0,-0.016968537893276334
"Blaine County, Nebraska",31009,666.1791003999999,0.03732270084942074,1,0.033333333333333215,0.14455911367430566
"Boone County, Nebraska",31011,3665.1905446,0.02870141357432414,2,0.16666666666666674,-0.03914116953945328
"Box Butte County, Nebraska",31013,5246.796074600001,0.028976349328812986,3,0.2333333333333334,-0.016597553979604957
"Boyd County, Nebraska",31015,677.4430675000001,0.043008895904431604,1,0.3000000000000001,-0.030881884750079594
"Brown County, Nebraska",31017,1715.961985,0.042786935397196704,1,0.06666666666666672,0.012051786886223973
"Buffalo County, Nebraska",31019,16992.9590484,0.03020279538384233,4,0.20000000000000004,0.005009545700318412
"Burt County, Nebraska",31021,3032.5848369,0.027949387244292023,2,0.3,-0.016330664400998618
"Butler County, Nebraska",31023,3792.7496693,0.029387041838744472,2,0.19999999999999996,0.039209937988277974
"Cass County, Nebraska",31025,11319.1769791,0.12093393180638258,4,0.3,-0.006532304686721288
"Cedar County, Nebraska",31027,4088.8949116999997,0.0255721113285556,2,0.2333333333333333,-0.060369869410495464
"Chase County, Nebraska",31029,4394.4428117,0.02756657615303955,2,0.2666666666666666,-0.026557765062884642
"Cherry County, Nebraska",31031,3371.9929144000002,0.04239477757665085,2,0.1333333333333334,0.08145014098742269
"Cheyenne County, Nebraska",31033,7095.0479371,0.02522903799822858,3,0.19999999999999987,-0.0018029243063917128
"Clay County, Nebraska",31035,3041.0998249000004,0.03393394483317287,2,0.2666666666666666,-0.04009088864680473
"Colfax County, Nebraska",31037,5016.2801979,0.028587901428349244,3,0.2666666666666666,-0.02197080497330809
"Cuming County, Nebraska",31039,3667.9250579,0.03532408691383861,2,0.16666666666666674,0.0198957320208143
"Custer County, Nebraska",31041,5945.123614200001,0.030087652295214398,3,0.19999999999999996,-0.014362055487558496
"Dakota County, Nebraska",31043,11232.5465143,0.0338923812657857,4,0.23333333333333325,0.030592379878403242
"Dawes County, Nebraska",31045,2806.4427948,0.03827107929555993,2,0.23333333333333325,0.014322726851054244
"Dawson County, Nebraska",31047,10934.5111158,0.03346123686922411,4,0.20000000000000004,0.008340584968444547
"Deuel County, Nebraska",31049,1252.7510109,0.033838786701195694,1,0.20000000000000004,-0.08496863625803454
"Dixon County, Nebraska",31051,1884.3828812000002,0.03647543144103667,1,0.2666666666666668,0.005345520539127704
"Dodge County, Nebraska",31053,12941.8559604,0.07924200079470475,4,0.2666666666666666,0.006520792597748149
"Douglas County, Nebraska",31055,84939.5678969,0.12358702698471807,4,0.2666666666666666,0.04932040436972288
"Dundy County, Nebraska",31057,1421.6633735999999,0.03509714405042205,1,0.10000000000000002,0.020531941337310466
"Fillmore County, Nebraska",31059,4683.828397000001,0.02278471373043808,3,0.1333333333333334,-0.01738023431249469
"Franklin County, Nebraska",31061,1740.725363,0.033361458762584506,1,0.20000000000000004,-0.08074669623879493
"Frontier County, Nebraska",31063,1974.6719179000002,0.03439315490712409,1,0.2333333333333334,-0.16758930436599123
"Furnas County, Nebraska",31065,2310.8366637999998,0.034586702737021136,2,0.2666666666666668,-0.0885967018892091
"Gage County, Nebraska",31067,7660.1250925,0.028704552058577037,3,0.3000000000000001,0.03333864421423327
"Garden County, Nebraska",31069,1583.3594806,0.038558452597574656,1,0.23333333333333325,0.02688403568132882
"Garfield County, Nebraska",31071,957.715962,0.042789348447932196,1,0.2333333333333334,0.020962256129245595
"Gosper County, Nebraska",31073,1535.9208275,0.03234138054840207,1,0.3,-0.0356825574230896
"Grant County, Nebraska",31075,629.7185309,0.039460454644037024,1,0.3666666666666667,0.11006405844671502
"Greeley County, Nebraska",31077,951.7332644,0.03637762714290003,1,0.2666666666666668,0.049535179612912816
"Hall County, Nebraska",31079,23809.2312713,0.03328912832410862,4,0.4666666666666668,0.014004033819620473
"Hamilton County, Nebraska",31081,5266.156718,0.02686618884217979,3,0.1333333333333333,-0.015121127605850741
"Harlan County, Nebraska",31083,1743.5132957,0.03308967078220587,1,0.1666666666666666,0.029054878857840406
"Hayes County, Nebraska",31085,1040.0858796,0.03431153597609446,1,0.43333333333333335,-0.10172855963023603
"Hitchcock County, Nebraska",31087,1688.8580941,0.03019042889570032,1,0.23333333333333325,-0.06667770006428154
"Holt County, Nebraska",31089,6460.7212887000005,0.024962481327305372,3,0.1666666666666666,-0.0075534034264815
"Hooker County, Nebraska",31091,680.42427,0.03766116815501579,1,0.3999999999999999,0.022936829340837853
"Howard County, Nebraska",31093,2193.6438589000004,0.03616256276547415,2,0.16666666666666666,-0.028700414721690132
"Jefferson County, Nebraska",31095,4633.7619563,0.027982729630095182,3,0.2666666666666668,-0.04303250266773456
"Johnson County, Nebraska",31097,2828.7570563,0.025315158120584633,2,0.3333333333333333,0.0019313197120829377
"Kearney County, Nebraska",31099,2565.5323425999995,0.03484231323018275,2,0.20000000000000004,0.06379168886599239
"Keith County, Nebraska",31101,4217.7162727,0.02997204115115206,2,0.20000000000000004,-0.014365291740400283
"Keya Paha County, Nebraska",31103,693.2493590000001,0.04360990490835334,1,0.03333333333333336,0.0824123345613317
"Kimball County, Nebraska",31105,1939.8152869,0.03246810616689702,1,0.2333333333333333,0.027745339734440554
"Knox County, Nebraska",31107,2397.6950478,0.04282518106053049,2,0.20000000000000004,0.010499550358622328
"Lancaster County, Nebraska",31109,84151.9502899,0.03512962832507073,4,0.2666666666666666,0.03529899643142062
"Lincoln County, Nebraska",31111,10831.4007241,0.029625182186089206,4,0.20000000000000004,0.03632790306851913
"Logan County, Nebraska",31113,650.908573,0.04370372802993713,1,0.06666666666666658,0.03564172394414905
"Loup County, Nebraska",31115,551.5567618,0.0439351446561968,1,0.3,0.1335612239746724
"McPherson County, Nebraska",31117,802.2453332,0.04368860426996251,1,0.23333333333333325,0.09624566388899557
"Madison County, Nebraska",31119,14407.8137179,0.03000485671252496,4,0.2666666666666666,0.00048496866708828474
"Merrick County, Nebraska",31121,2773.3987688999996,0.03495095560434364,2,0.19999999999999996,0.012731692716508128
"Morrill County, Nebraska",31123,2699.4158928,0.03523152019068328,2,0.20000000000000004,0.03858547670812448
"Nance County, Nebraska",31125,2058.7628407,0.03302016066467911,2,0.09999999999999994,-0.0046329182355936355
"Nemaha County, Nebraska",31127,2102.6065469000005,0.03578825705627542,2,0.3333333333333333,0.05087062907160595
"Nuckolls County, Nebraska",31129,2582.4329703000003,0.03187274052340087,2,0.09999999999999994,0.008739583404465507
"Otoe County, Nebraska",31131,6552.8487540999995,0.025004227357647353,3,0.19999999999999987,0.021245559946902234
"Pawnee County, Nebraska",31133,1810.6768767,0.03426787935713121,1,0.20000000000000004,-0.0830486078338839
"Perkins County, Nebraska",31135,2905.9585560999994,0.03308541330942964,2,0.16666666666666666,-0.04326252502276347
"Phelps County, Nebraska",31137,4901.333887299999,0.028543611277971677,3,0.1333333333333333,-0.018460186129109303
"Pierce County, Nebraska",31139,2506.1922107,0.03529118407975828,2,0.16666666666666666,0.09645402343501691
"Platte County, Nebraska",31141,13870.826871499998,0.03046352223712142,4,0.2333333333333334,-0.00044119274964879185
"Polk County, Nebraska",31143,3100.7165299999997,0.026319820019212972,2,0.16666666666666666,0.03812045276117991
"Red Willow County, Nebraska",31145,5965.862623399999,0.02236056463666218,3,0.16666666666666666,-0.0019115046384316852
"Richardson County, Nebraska",31147,3470.2555914,0.02716578740870996,2,0.23333333333333325,-0.04303804047339336
"Rock County, Nebraska",31149,871.9754011,0.042373446813815205,1,0.033333333333333215,0.05094434905565094
"Saline County, Nebraska",31151,7444.7721753999995,0.029052739191794442,3,0.2666666666666666,-0.008518864177530469
"Sarpy County, Nebraska",31153,26847.7051761,0.1137279648626722,4,0.23333333333333325,0.01692845469041188
"Saunders County, Nebraska",31155,7258.948760199999,0.06735304475381473,3,0.2333333333333333,-0.0017499016345653476
"Scotts Bluff County, Nebraska",31157,12018.2881168,0.024634468515538716,4,0.2666666666666666,0.017707668195806957
"Seward County, Nebraska",31159,5802.5446276,0.03096945534511758,3,0.2333333333333334,0.023869639796885476
"Sheridan County, Nebraska",31161,2747.6645756000003,0.04050493784788313,2,0.16666666666666666,-0.0006858529119844959
"Sherman County, Nebraska",31163,1226.7927352000002,0.03387748874978683,1,0.20000000000000004,-0.03322679852861364
"Sioux County, Nebraska",31165,1546.6955066,0.03800538745521656,1,0.39999999999999997,0.10192607264811777
"Stanton County, Nebraska",31167,1850.4020358999999,0.037199720595337916,1,0.2333333333333334,0.07359208035433804
"Thayer County, Nebraska",31169,4015.068314,0.025643001905264015,2,0.16666666666666666,-0.014348034589978806
"Thomas County, Nebraska",31171,785.3428547,0.03802628391981472,1,0.36666666666666653,0.06493875652488501
"Thurston County, Nebraska",31173,2263.7378652999996,0.03744326628879291,2,0.03333333333333336,0.025364433556999327
"Valley County, Nebraska",31175,2115.6881112,0.03482757320336073,2,0.2333333333333334,-0.007147711615089561
"Washington County, Nebraska",31177,7963.414209799999,0.08358933649083714,3,0.2333333333333334,0.01150981370960933
"Wayne County, Nebraska",31179,3324.3538049,0.035228043912984425,2,0.3333333333333333,0.05652418132674437
"Webster County, Nebraska",31181,2925.2278419,0.026368042806280745,2,0.2333333333333334,0.04130753823134325
"Wheeler County, Nebraska",31183,778.57769,0.043580201009993186,1,0.16666666666666666,-0.014616125183680427
"York County, Nebraska",31185,6664.2703975,0.02714897270136931,3,0.16666666666666666,-0.00013808310522721667
"Churchill County, Nevada",32001,1955.5104224000002,0.1748645258341086,1,0.033333333333333215,0.008486121618938771
"Clark County, Nevada",32003,105592.03591830001,0.41314680105678314,4,0.0,0.0478935234704815
"Douglas County, Nevada",32005,3449.3252612,0.1985397175098677,2,-0.09999999999999994,0.025502779033647564
"Elko County, Nevada",32007,6932.152007799999,0.14230052725258743,3,0.06666666666666658,0.019951825947717515
"Esmeralda County, Nevada",32009,327.9664028,0.1548561354362617,1,0.5333333333333332,-0.11472448057813912
"Eureka County, Nevada",32011,1711.1027767,0.14923427616774118,1,0.2333333333333334,-0.19881478570419597
"Humboldt County, Nevada",32013,3311.3631613,0.1337796265522929,2,0.033333333333333215,-0.0184304577051734
"Lander County, Nevada",32015,603.1766384,0.1640813032897126,1,-0.13333333333333344,-0.12731039895813376
"Lincoln County, Nevada",32017,634.6718146,0.14655688854797852,1,-0.033333333333333215,0.04138001221249746
"Lyon County, Nevada",32019,6954.6551058,0.09931018641654948,3,0.033333333333333215,0.010011868189277745
"Mineral County, Nevada",32021,495.75832909999997,0.18675484507185725,1,1.3666666666666665,-0.10726484303068104
"Nye County, Nevada",32023,10120.8239813,0.36135680215792154,4,0.09999999999999994,0.03372905383540064
"Pershing County, Nevada",32027,1453.8360197,0.1497019214618514,1,-0.16666666666666666,0.028753290356234792
"Storey County, Nevada",32029,2092.5071884,0.1509384410017822,2,0.033333333333333215,-0.06525948083883072
"Washoe County, Nevada",32031,48517.596642300006,0.12386383558702754,4,0.09999999999999994,0.02850149567295918
"White Pine County, Nevada",32033,1111.9506731000001,0.19856437103247654,1,-0.06666666666666672,0.07613276197398994
"Carson City, Nevada",32510,6507.86913,0.10887351216866138,3,0.0,0.04274388340794892
"Belknap County, New Hampshire",33001,5622.001725800001,0.11459075063485549,3,0.20000000000000004,0.028418091524221145
"Carroll County, New Hampshire",33003,4154.159309,0.08484664621132422,2,0.16666666666666666,0.03759897735415667
"Cheshire County, New Hampshire",33005,5558.6656319,0.08970426220845265,3,0.16666666666666666,-0.0050395803274938394
"Coos County, New Hampshire",33007,2969.6120577,0.08381814591345918,2,0.03333333333333336,0.026798613786233418
"Grafton County, New Hampshire",33009,8687.60881,0.08838058957981053,3,0.13333333333333344,0.02668486342327454
"Hillsborough County, New Hampshire",33011,31740.728406099995,0.10569232706766198,4,0.3333333333333333,0.011997632264234157
"Merrimack County, New Hampshire",33013,13328.594555700001,0.11100009152152344,4,0.19999999999999987,0.025945644302536732
"Rockingham County, New Hampshire",33015,29393.246754699998,0.09382980465869765,4,0.2666666666666666,0.01449118454042817
"Strafford County, New Hampshire",33017,8030.0462195,0.11694275592225126,3,0.19999999999999987,0.013681092349668932
"Sullivan County, New Hampshire",33019,3601.5200753,0.08769305893701129,2,0.10000000000000009,0.0023461756428823995
"Atlantic County, New Jersey",34001,15788.5311946,0.06270613306032038,4,0.5666666666666668,0.02150738672195966
"Bergen County, New Jersey",34003,51377.1872527,0.036071605734459604,4,0.3,0.011747061070181844
"Burlington County, New Jersey",34005,30483.675082399997,0.05846814892384001,4,0.3999999999999999,0.021967574174580853
"Camden County, New Jersey",34007,31460.680259400004,0.05774611745919223,4,0.4666666666666668,0.01906966643677836
"Cape May County, New Jersey",34009,6192.074221700001,0.050977562439091226,3,0.6666666666666664,0.018851194426428648
"Cumberland County, New Jersey",34011,14532.820316499998,0.06513512282576442,4,0.7999999999999998,-5.8443236378107933e-05
"Essex County, New Jersey",34013,40604.17112829999,0.03952019748171848,4,0.6,0.0340785729540477
"Gloucester County, New Jersey",34015,39886.9573575,0.14743410428618348,4,0.3999999999999999,0.008939965608933526
"Hudson County, New Jersey",34017,40054.268398500004,0.038038021327134706,4,0.3666666666666667,0.02372580409526528
"Hunterdon County, New Jersey",34019,8328.3811249,0.03461764242891501,3,0.3666666666666667,0.010555983796788184
"Mercer County, New Jersey",34021,20034.1594213,0.03680045302669995,4,0.5333333333333332,0.039775684746073924
"Middlesex County, New Jersey",34023,64270.1457534,0.036857392417073934,4,0.5,0.016384619709478337
"Monmouth County, New Jersey",34025,36063.5242016,0.036943019644102494,4,0.3666666666666667,0.023073299421253145
"Morris County, New Jersey",34027,38904.1866056,0.035642507653049285,4,0.4000000000000001,0.015071757413967286
"Ocean County, New Jersey",34029,22911.782489799996,0.03903715062520345,4,0.4000000000000001,0.01937577388751719
"Passaic County, New Jersey",34031,27173.4956885,0.03534712458073508,4,0.5,0.014714455432893491
"Salem County, New Jersey",34033,4740.4284858,0.04898197105746331,3,0.6,0.013323019906478965
"Somerset County, New Jersey",34035,22894.4617569,0.0360295268386689,4,0.4666666666666666,0.02936798607487688
"Sussex County, New Jersey",34037,5701.8118929,0.042328243863073246,3,0.4000000000000001,0.010908294498975775
"Union County, New Jersey",34039,70315.2540407,0.03987230649698552,4,0.5,0.031867389038201986
"Warren County, New Jersey",34041,8142.327984799999,0.035668879735172514,3,0.4666666666666666,0.05786643756472739
"Bernalillo County, New Mexico",35001,82359.7579621,0.052266665410585014,4,0.09999999999999994,0.028887772665394544
"Catron County, New Mexico",35003,2548.3444953000003,0.04395929176121223,2,0.0,0.06053777178413419
"Chaves County, New Mexico",35005,8822.5534301,0.04936737309157663,3,0.0,0.02857172172649983
"Cibola County, New Mexico",35006,4653.541445299999,0.04440307678073034,3,0.06666666666666672,0.03186052158420738
"Colfax County, New Mexico",35007,3330.3118478,0.045076199757170816,2,0.09999999999999994,0.018994615286032728
"Curry County, New Mexico",35009,7097.5914415,0.05831232034871983,3,0.0,0.02348371318741627
"De Baca County, New Mexico",35011,1695.7344286999999,0.10969964062319087,1,0.10000000000000024,0.033141238792841615
"Doña Ana County, New Mexico",35013,16109.6099808,0.05092492373550983,4,0.10000000000000024,0.03286275843036439
"Eddy County, New Mexico",35015,22258.1058236,0.050100830155006854,4,-0.16666666666666666,0.10894656639298153
"Grant County, New Mexico",35017,13531.355939400002,0.058339812559896634,4,-0.20000000000000018,-0.04055910142679208
"Guadalupe County, New Mexico",35019,1551.9873968,0.044284531358911625,1,-0.5333333333333332,0.08349531937476475
"Harding County, New Mexico",35021,340.0777501,0.05907690316964908,1,0.16666666666666666,-0.05584141255483941
"Hidalgo County, New Mexico",35023,2750.0737924,0.06746247248764131,2,0.4666666666666668,-0.00525840690740573
"Lea County, New Mexico",35025,24973.0287295,0.0469728702041008,4,-0.19999999999999987,0.14927188949975131
"Lincoln County, New Mexico",35027,1568.7469415,0.07220801308155692,1,0.0,0.020552202847962688
"Los Alamos County, New Mexico",35028,3504.2200903,0.06724361012895605,2,-0.06666666666666665,0.07521491868040908
"Luna County, New Mexico",35029,4594.3557356,0.04131921123964351,3,0.8000000000000002,0.0324081668190327
"McKinley County, New Mexico",35031,8838.032230699999,0.05288673826208066,3,0.0,-0.008747772097807503
"Mora County, New Mexico",35033,429.31640419999997,0.06407661045579985,1,-0.3000000000000001,0.05431557014774593
"Otero County, New Mexico",35035,9185.6165287,0.046916649338454436,3,0.06666666666666672,0.010479425271339852
"Quay County, New Mexico",35037,2126.3089782999996,0.05654931638863162,2,0.03333333333333336,-0.030504400118070252
"Rio Arriba County, New Mexico",35039,6708.7885928,0.045756880322929794,3,-0.2333333333333334,0.014430643796669015
"Roosevelt County, New Mexico",35041,2865.9537267,0.06271765797061901,2,0.033333333333333215,0.031596284691096564
"Sandoval County, New Mexico",35043,12523.779127000002,0.052323616320054285,4,0.13333333333333316,0.06287456400112566
"San Juan County, New Mexico",35045,9969.347474100003,0.04724300930002578,4,-0.09999999999999994,0.014297824254390629
"San Miguel County, New Mexico",35047,3822.7422118,0.048009075456691225,2,-0.16666666666666666,0.05187118256286642
"Santa Fe County, New Mexico",35049,22731.6937602,0.04647581957023915,4,0.0,0.020784551207832302
"Sierra County, New Mexico",35051,3282.5359461000003,0.04931482803262663,2,0.06666666666666643,0.008869129607765971
"Socorro County, New Mexico",35053,988.4066061,0.06192514171107805,1,0.09999999999999994,0.022990752719083896
"Taos County, New Mexico",35055,3600.8691407999995,0.0664663860388393,2,-0.13333333333333344,0.041677090920268764
"Torrance County, New Mexico",35057,4782.2915316,0.04510895461963945,3,0.13333333333333316,0.08923946372492188
"Union County, New Mexico",35059,779.5293621,0.09375017206543074,1,0.10000000000000009,-0.05753887169906786
"Valencia County, New Mexico",35061,8422.8307376,0.04513713283008473,3,0.09999999999999994,0.03508465631416096
"Albany County, New York",36001,30722.1662387,0.07551933743431972,4,0.09999999999999994,0.015057334849090356
"Allegany County, New York",36003,4466.331110700001,0.025599895276772817,3,0.16666666666666666,0.011626637316177274
"Bronx County, New York",36005,28095.5947542,0.062324999940321625,4,-0.3000000000000001,0.013366347884497053
"Broome County, New York",36007,22287.3016223,0.025662640121241965,4,0.16666666666666666,0.013793218695860364
"Cattaraugus County, New York",36009,5618.475271899999,0.1788455796770712,3,0.03333333333333351,0.0221486986767211
"Cayuga County, New York",36011,6230.7343882000005,0.028373406493345583,3,0.06666666666666672,0.017871091108195736
"Chautauqua County, New York",36013,12469.0308653,0.025782821411611437,4,0.16666666666666666,0.01760761859044612
"Chemung County, New York",36015,7008.43872,0.029743684404079915,3,0.1333333333333333,0.0020320650868223804
"Chenango County, New York",36017,4347.7880324,0.031405713365052185,2,0.06666666666666672,0.037862294424089775
"Clinton County, New York",36019,8420.1509387,0.02675661027257633,3,0.23333333333333325,0.0166716140471742
"Columbia County, New York",36021,4789.7757102,0.07651176758679133,3,0.1333333333333333,-0.004902146431173773
"Cortland County, New York",36023,4731.4895443000005,0.03019258199781223,3,0.19999999999999987,0.0030999112634332126
"Delaware County, New York",36025,3962.7986747000004,0.03312354997757396,2,0.16666666666666666,0.03742530362231554
"Dutchess County, New York",36027,17387.742680200005,0.05605866479727489,4,0.09999999999999994,0.02571862745656497
"Erie County, New York",36029,68435.5273504,0.17843543629365594,4,0.16666666666666666,0.014289091138498652
"Essex County, New York",36031,4044.9935999,0.024358799371379615,2,0.03333333333333336,0.015941709546490157
"Franklin County, New York",36033,3923.2863417999997,0.03392597615067472,2,0.16666666666666666,0.02899931166047161
"Fulton County, New York",36035,4596.8065403,0.07490742852022181,3,0.16666666666666652,0.008001873152457048
"Genesee County, New York",36037,5859.7613124,0.13305129287464557,3,0.06666666666666658,0.03154367472716245
"Greene County, New York",36039,3564.3681800000004,0.029443110164209446,2,0.06666666666666672,0.04038102356488846
"Hamilton County, New York",36041,641.1076145,0.033440857062549026,1,0.2333333333333331,0.0001933083340600564
"Herkimer County, New York",36043,4289.226799200001,0.03400193503191182,2,0.09999999999999994,0.0015028940435386684
"Jefferson County, New York",36045,9788.4159512,0.02677480843833522,3,0.13333333333333344,0.000831265160974911
"Kings County, New York",36047,57366.3135251,0.06379824390231933,4,-0.06666666666666643,0.0316105809736383
"Lewis County, New York",36049,2864.1935851999997,0.02831824930766802,2,0.1333333333333333,0.048011118261832096
"Livingston County, New York",36051,4864.744471599999,0.1304266611430785,3,0.1333333333333333,0.02931380821824142
"Madison County, New York",36053,5051.7825688,0.03114656141802265,3,0.1333333333333333,0.017514550220474715
"Monroe County, New York",36055,55170.03750800001,0.14780440779510778,4,0.1333333333333333,0.01359063795413628
"Montgomery County, New York",36057,4981.4207597,0.07383993413776355,3,0.06666666666666672,0.01809730408979717
"Nassau County, New York",36059,41428.2745384,0.06002608670867836,4,0.09999999999999994,-0.004187053123118371
"New York County, New York",36061,75974.82245869999,0.06468563493695144,4,0.0,0.014852162318942244
"Niagara County, New York",36063,17991.9957211,0.12982455234949034,4,0.20000000000000018,0.02108638614420883
"Oneida County, New York",36065,21312.991175699997,0.027418766604289012,4,0.1333333333333333,0.014196834833028502
"Onondaga County, New York",36067,50072.49276580001,0.028094212212544878,4,0.10000000000000009,0.010710085859568692
"Ontario County, New York",36069,13165.9475016,0.09415576816951599,4,0.06666666666666658,0.017614997103585522
"Orange County, New York",36071,18143.2977477,0.05147280588744854,4,0.16666666666666666,0.017817257654154046
"Orleans County, New York",36073,3506.9322022999995,0.13399717829291607,2,0.13333333333333316,0.0020608542249913805
"Oswego County, New York",36075,8803.6522829,0.028053261019695963,3,0.09999999999999994,0.017353159866414933
"Otsego County, New York",36077,5908.3587735,0.025277700630994285,3,0.19999999999999987,0.011592128584262024
"Putnam County, New York",36079,5869.7916126,0.04756256275597537,3,0.10000000000000009,0.025242333268612995
"Queens County, New York",36081,55999.3845881,0.060697132973862575,4,-0.19999999999999987,0.033921086185716987
"Rensselaer County, New York",36083,13022.3846421,0.07058608231299651,4,0.09999999999999994,0.03376548270474697
"Richmond County, New York",36085,12752.774854599998,0.05567219684570831,4,-0.2333333333333334,0.01919578383334687
"Rockland County, New York",36087,16860.5786749,0.05223838427175677,4,0.10000000000000009,0.004080212009776096
"St. Lawrence County, New York",36089,9472.282718499999,0.027926139740696194,3,0.16666666666666666,0.02883734126286118
"Saratoga County, New York",36091,18052.1587191,0.0746553511761855,4,0.09999999999999994,0.018767018071346953
"Schenectady County, New York",36093,11052.3638966,0.0825235750057296,4,0.10000000000000009,0.019852113652297446
"Schoharie County, New York",36095,2531.9579169000003,0.07621942548423455,2,0.06666666666666672,0.01070715062802888
"Schuyler County, New York",36097,2102.6319977999997,0.028389641234710973,2,0.19999999999999987,0.021444289028905456
"Seneca County, New York",36099,3261.3478713000004,0.11254546968717154,2,0.1333333333333333,0.006138360625246182
"Steuben County, New York",36101,7844.5518408,0.027435343156973553,3,0.1333333333333333,0.016081599031123106
"Suffolk County, New York",36103,59771.8503096,0.05770920681989437,4,0.09999999999999994,0.009899385318623678
"Sullivan County, New York",36105,5901.5343955,0.03270102128697361,3,0.03333333333333336,0.03034151188271246
"Tioga County, New York",36107,5258.0943044000005,0.02416481862840853,3,0.10000000000000009,0.01246340160248423
"Tompkins County, New York",36109,9841.726514099999,0.028379939353580075,3,0.16666666666666666,0.019526348767361503
"Ulster County, New York",36111,8969.931406400001,0.051966766026907266,3,0.10000000000000009,0.021552219108691737
"Warren County, New York",36113,6721.2318663999995,0.07961559139141508,3,0.1333333333333333,-0.009968858335892648
"Washington County, New York",36115,5630.0005359,0.07893820358477188,3,0.09999999999999994,-0.007581027400127165
"Wayne County, New York",36117,7641.4077547,0.13745723656109787,3,0.1333333333333333,0.00701256273885166
"Westchester County, New York",36119,32482.9251296,0.05438018808339917,4,0.1333333333333333,0.020560987420244925
"Wyoming County, New York",36121,3346.4718582000005,0.028663105928421168,2,0.1333333333333333,8.036932542674922e-05
"Yates County, New York",36123,2457.1607715,0.113234520660214,2,0.09999999999999994,-0.009594135512855376
"Alamance County, North Carolina",37001,8200.057400000002,0.04605292494871474,3,0.03333333333333336,0.013999706358089555
"Alexander County, North Carolina",37003,2376.2600047,0.013242154643773074,2,0.06666666666666672,0.015632157772776975
"Alleghany County, North Carolina",37005,967.9285033,0.01333462654266325,1,0.033333333333333215,0.015470404984423676
"Anson County, North Carolina",37007,2808.3225858000005,0.013129482016297439,2,-0.09999999999999994,0.04664573576812776
"Ashe County, North Carolina",37009,2009.3863574000002,0.013704223966447635,2,-0.06666666666666672,0.022592639324982976
"Avery County, North Carolina",37011,1341.6812005000002,0.013333284048042203,1,0.1333333333333333,0.020629218618081244
"Beaufort County, North Carolina",37013,4098.2788199999995,0.012905979861888912,2,-0.1333333333333333,0.011387880411088902
